2.140992892876080855e+00
1.811138298302515715e+00
1.699880011819556280e+00
1.630900111096063032e+00
1.570442973394513331e+00
1.515309121826253769e+00
1.465184063305795092e+00
1.418459936629894225e+00
1.375072605707990947e+00
1.343348872682916140e+00
1.307503578488003582e+00
1.271777221256590540e+00
1.245187940665775539e+00
1.219754869908041162e+00
1.191628234330997849e+00
1.161821664765823714e+00
1.137550628355875837e+00
1.119210315625015051e+00
1.087775465414221321e+00
1.064613500520027234e+00
1.049835974287261608e+00
1.024991300750077272e+00
