1.775214594250714928e+00
1.312142498164782678e+00
1.174663427157564222e+00
1.095948237319325225e+00
1.025406907517496302e+00
9.552893751635748165e-01
8.824504179903347456e-01
8.180309419981695029e-01
7.739161408651280549e-01
7.256313602378415828e-01
6.865163887975893608e-01
6.523616435489415499e-01
6.151978349003254243e-01
5.845179688418700170e-01
5.547663955974238004e-01
5.259166156243340051e-01
4.976702430060596649e-01
4.701915210069612105e-01
4.452460088328940024e-01
4.265786927586591171e-01
4.020268618527380045e-01
3.836915962171469352e-01
